Date,Hour,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation,Electricty Total (KwH),Fans (KwH),Cooling (KwH),Heating (KwH),Lights (KwH),Interior Equipment (KwH),Holiday,Day,Month,Weekend,Season,Working_Hour
2004-06-16,16.0,77.85,59.02,1012.39,1.92,60.52,0.0,0.0,0.0,694.5,170.32,6.11,52.94,0.0,48.25,63.02,0.0,2.0,6.0,0,3,1
2004-06-16,17.0,79.68,56.21,1012.06,1.43,66.44,0.0,0.0,0.0,824.34,154.22,5.6,48.3,0.0,37.53,62.79,0.0,2.0,6.0,0,3,1
2004-06-16,18.0,81.07,54.64,1011.68,0.9,82.48,0.0,0.0,0.0,824.41,101.81,3.62,35.35,0.0,26.8,36.02,0.0,2.0,6.0,0,3,0
2004-06-16,19.0,81.46,54.96,1011.36,0.7,132.19,0.0,0.0,0.0,663.23,96.47,3.48,32.73,0.0,26.8,33.45,0.0,2.0,6.0,0,3,0
2004-06-16,20.0,81.27,56.76,1011.11,1.03,168.7,0.0,0.0,0.0,496.32,88.02,3.35,30.56,0.06,16.08,28.09,0.0,2.0,6.0,0,3,0
2004-06-16,21.0,81.27,59.14,1011.02,1.34,185.65,0.01,0.0,0.0,337.15,92.01,3.34,30.52,0.45,16.08,26.8,0.0,2.0,6.0,0,3,0
2004-06-16,22.0,80.56,61.55,1010.93,1.58,194.03,0.01,0.0,0.0,202.48,41.62,0.0,0.0,0.0,5.36,21.44,0.0,2.0,6.0,0,3,0
2004-06-16,23.0,78.49,67.24,1010.82,1.95,193.69,0.0,0.0,0.0,139.66,38.94,0.0,0.0,0.0,2.68,21.44,0.0,2.0,6.0,0,3,0
2004-06-16,24.0,75.13,78.08,1010.81,2.26,191.57,0.0,0.0,0.0,66.63,38.94,0.0,0.0,0.0,2.68,21.44,0.0,2.0,6.0,0,3,0
2004-06-17,1.0,71.87,84.63,1010.71,2.54,193.67,0.0,0.0,0.0,3.89,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,2.0,70.66,88.36,1010.67,2.79,196.58,0.0,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,3.0,69.67,92.4,1010.46,2.7,201.53,0.01,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,4.0,68.94,95.21,1010.25,2.37,210.23,0.01,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,5.0,68.61,96.52,1010.01,2.09,218.72,0.0,0.0,0.0,0.0,23.71,0.0,0.0,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,6.0,68.43,96.74,1009.58,1.88,221.62,0.0,0.0,0.0,0.0,62.8,3.58,31.3,1.1,5.36,21.44,0.0,3.0,6.0,0,3,0
2004-06-17,7.0,68.5,96.03,1009.31,1.7,226.07,0.0,0.0,0.0,0.0,66.28,3.34,28.92,2.06,5.36,26.58,0.0,3.0,6.0,0,3,0
2004-06-17,8.0,68.85,94.63,1009.21,1.38,234.29,0.0,0.0,0.0,0.0,91.77,3.34,29.33,0.99,26.8,31.3,0.0,3.0,6.0,0,3,1
2004-06-17,9.0,69.35,92.8,1009.12,0.86,241.15,0.0,0.0,0.0,0.0,93.98,3.34,29.9,0.39,26.8,33.55,0.0,3.0,6.0,0,3,1
2004-06-17,10.0,69.48,91.99,1008.93,0.42,230.34,0.0,0.0,0.0,5.88,93.91,3.34,31.11,0.07,26.8,32.58,0.0,3.0,6.0,0,3,1
2004-06-17,11.0,70.14,93.82,1008.77,0.3,206.2,0.01,0.0,0.0,61.96,98.52,3.34,33.53,0.0,26.8,34.83,0.0,3.0,6.0,0,3,1
2004-06-17,12.0,71.58,93.93,1008.6,0.31,213.04,0.07,0.0,0.0,148.09,99.41,3.36,35.69,0.0,26.8,33.55,0.0,3.0,6.0,0,3,1
2004-06-17,13.0,73.99,88.03,1008.33,0.28,242.73,0.07,0.0,0.0,240.68,96.25,3.4,35.06,0.0,26.8,30.98,0.0,3.0,6.0,0,3,1
2004-06-17,14.0,78.19,76.06,1008.02,0.25,264.13,0.02,0.0,0.0,364.86,66.09,3.35,33.36,0.0,8.04,21.33,0.0,3.0,6.0,0,3,1
2004-06-17,15.0,81.93,66.43,1007.79,0.44,254.41,0.04,0.0,0.0,529.38,64.57,3.34,33.13,0.0,8.04,20.05,0.0,3.0,6.0,0,3,1
2004-06-17,16.0,82.85,62.51,1007.42,0.67,224.54,0.11,0.0,0.0,607.43,66.05,3.42,34.21,0.0,8.04,20.37,0.0,3.0,6.0,0,3,1
2004-06-17,17.0,82.31,63.87,1007.0,1.21,204.37,0.06,0.0,0.0,567.49,58.52,3.46,34.32,0.05,2.68,18.01,0.0,3.0,6.0,0,3,1
2004-06-17,18.0,81.95,65.16,1006.52,1.81,203.8,0.05,0.0,0.0,591.3,37.46,1.9,16.79,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,19.0,80.56,68.58,1006.17,2.19,206.31,0.03,0.0,0.0,446.92,28.58,0.96,8.85,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,20.0,79.59,72.0,1005.89,2.46,209.41,0.08,0.0,0.0,323.25,30.67,0.2,1.84,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,21.0,78.12,76.74,1005.67,2.64,214.52,0.25,0.0,0.0,224.25,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,22.0,76.59,82.48,1005.39,2.56,217.43,0.33,0.0,0.0,145.04,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,23.0,75.15,87.79,1005.25,2.35,216.48,0.29,0.0,0.0,76.12,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-17,24.0,73.63,92.77,1005.2,2.14,214.05,0.2,0.0,0.0,26.53,33.58,0.0,0.0,0.0,2.68,16.08,0.0,3.0,6.0,0,3,0
2004-06-18,1.0,72.28,95.98,1005.17,2.21,216.62,0.16,0.0,0.0,1.44,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,2.0,71.87,96.88,1005.32,2.33,221.47,0.15,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,3.0,71.64,97.14,1005.06,2.31,224.93,0.13,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,4.0,71.46,97.05,1004.57,2.45,228.13,0.09,0.0,0.0,0.0,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,5.0,71.17,97.07,1004.06,2.43,231.31,0.11,0.0,0.0,0.0,23.71,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,6.0,70.72,97.11,1003.53,2.35,231.58,0.07,0.0,0.0,0.0,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,7.0,70.36,97.08,1003.1,2.3,231.39,0.06,0.0,0.0,0.0,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,8.0,69.93,97.03,1002.75,2.3,233.88,0.05,0.0,0.0,0.0,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,9.0,69.44,96.99,1002.61,2.29,240.52,0.04,0.0,0.0,0.0,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,10.0,69.17,96.85,1002.73,2.23,249.36,0.03,0.0,0.0,8.48,33.35,1.07,13.51,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,11.0,70.77,95.97,1003.06,2.32,257.84,0.03,0.0,0.0,103.16,18.77,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,12.0,72.72,94.35,1003.42,2.12,272.0,0.05,0.0,0.0,264.96,33.86,1.15,13.95,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,13.0,75.27,88.19,1003.53,2.07,298.98,0.12,0.0,0.0,431.64,32.31,1.07,12.46,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,14.0,77.68,78.14,1003.28,1.65,312.68,0.08,0.0,0.0,585.33,30.45,0.96,10.72,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,15.0,79.86,71.51,1003.0,1.06,304.23,0.12,0.0,0.0,657.39,44.93,2.18,23.98,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,16.0,81.28,67.94,1002.82,1.05,271.01,0.17,0.0,0.0,669.73,47.66,2.62,26.27,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,17.0,82.35,65.56,1002.47,1.41,247.71,0.17,0.0,0.0,690.18,44.54,2.42,23.34,0.0,2.68,16.08,0.0,4.0,6.0,0,3,1
2004-06-18,18.0,82.69,64.86,1002.0,1.84,239.38,0.18,0.0,0.0,647.62,45.7,2.62,24.31,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,19.0,82.67,65.04,1001.71,2.12,240.19,0.19,0.0,0.0,585.16,36.26,1.76,15.73,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,20.0,82.4,66.07,1001.52,2.23,243.7,0.19,0.0,0.0,509.64,35.41,0.59,6.18,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,21.0,82.08,67.38,1001.38,2.14,249.34,0.16,0.0,0.0,409.15,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,22.0,81.9,69.0,1001.25,1.91,253.54,0.14,0.0,0.0,330.41,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,23.0,81.3,72.44,1001.32,1.69,256.71,0.13,0.0,0.0,206.61,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-18,24.0,79.5,78.73,1001.51,1.33,254.98,0.08,0.0,0.0,76.77,33.58,0.0,0.0,0.0,2.68,16.08,0.0,4.0,6.0,0,3,0
2004-06-19,1.0,76.86,82.38,1001.66,1.28,242.51,0.06,0.0,0.0,4.11,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,6.0,1,3,0
2004-06-19,2.0,75.24,84.97,1002.03,1.29,232.44,0.05,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,6.0,1,3,0
2004-06-19,3.0,73.94,87.89,1002.16,1.26,232.96,0.06,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,6.0,1,3,0
2004-06-19,4.0,73.08,89.92,1002.1,1.06,236.22,0.08,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,6.0,1,3,0
2004-06-19,5.0,72.43,91.47,1001.83,0.83,243.5,0.11,0.0,0.0,0.0,31.75,0.0,0.0,0.0,5.36,21.44,0.0,5.0,6.0,1,3,0
2004-06-19,6.0,71.62,93.17,1001.43,0.62,263.26,0.15,0.0,0.0,0.0,68.67,4.05,37.81,0.0,5.36,21.44,0.0,5.0,6.0,1,3,0
2004-06-19,7.0,70.84,94.77,1001.02,0.63,301.57,0.15,0.0,0.0,0.0,96.14,3.36,44.01,0.0,16.08,32.68,0.0,5.0,6.0,1,3,0
2004-06-19,8.0,70.14,95.62,1000.85,0.99,324.69,0.17,0.0,0.0,0.0,182.63,4.73,59.24,0.0,48.25,70.4,0.0,5.0,6.0,1,3,1
2004-06-19,9.0,69.73,94.53,1001.09,1.75,334.92,0.18,0.0,0.0,0.0,186.26,5.49,70.46,0.0,48.25,62.05,0.0,5.0,6.0,1,3,1
2004-06-19,10.0,69.1,93.48,1001.46,2.27,339.27,0.1,0.0,0.0,7.58,189.36,5.71,75.27,0.0,48.25,60.13,0.0,5.0,6.0,1,3,1
2004-06-19,11.0,69.6,89.98,1001.83,2.63,342.7,0.03,0.0,0.0,93.92,195.8,5.9,79.59,0.0,48.25,62.05,0.0,5.0,6.0,1,3,1
2004-06-19,12.0,70.86,83.56,1001.85,2.75,345.64,0.0,0.0,0.0,232.59,197.47,5.77,81.94,0.0,48.25,61.51,0.0,5.0,6.0,1,3,1
2004-06-19,13.0,72.27,74.64,1001.87,2.85,343.98,0.0,0.0,0.0,369.75,204.55,6.69,85.94,0.0,48.25,63.66,0.0,5.0,6.0,1,3,1
2004-06-19,14.0,73.62,66.36,1001.65,2.78,339.29,0.0,0.0,0.0,546.68,199.9,7.04,84.47,0.0,48.25,60.13,0.0,5.0,6.0,1,3,1
2004-06-19,15.0,74.53,60.46,1001.31,2.66,331.4,0.0,0.0,0.0,590.0,200.94,7.82,84.74,0.0,48.25,60.13,0.0,5.0,6.0,1,3,1
2004-06-19,16.0,75.96,55.66,1001.01,2.81,319.5,0.0,0.0,0.0,737.84,198.57,7.72,79.58,0.0,48.25,63.02,0.0,5.0,6.0,1,3,1
2004-06-19,17.0,77.31,52.82,1000.74,3.21,308.8,0.0,0.0,0.0,943.37,188.03,7.29,80.42,0.0,37.53,62.79,0.0,5.0,6.0,1,3,1
2004-06-19,18.0,78.17,52.1,1000.38,3.62,303.46,0.0,0.0,0.0,963.32,136.67,5.19,68.66,0.0,26.8,36.02,0.0,5.0,6.0,1,3,0
2004-06-19,19.0,78.42,53.6,999.9,3.95,301.34,0.01,0.0,0.0,862.47,123.75,4.46,59.03,0.0,26.8,33.45,0.0,5.0,6.0,1,3,0
2004-06-19,20.0,78.1,56.19,999.79,4.48,302.53,0.03,0.0,0.0,746.88,107.52,3.74,49.73,0.0,16.08,28.09,0.0,5.0,6.0,1,3,0
2004-06-19,21.0,76.89,58.63,1000.11,5.01,307.44,0.02,0.0,0.0,550.68,104.85,3.54,43.6,0.0,16.08,26.8,0.0,5.0,6.0,1,3,0
2004-06-19,22.0,75.47,59.18,1000.32,5.12,312.0,0.0,0.0,0.0,438.34,44.06,0.2,2.25,0.0,5.36,21.44,0.0,5.0,6.0,1,3,0
2004-06-19,23.0,73.6,59.26,1000.82,5.04,314.85,0.0,0.0,0.0,285.29,43.55,0.39,4.22,0.0,2.68,21.44,0.0,5.0,6.0,1,3,0
2004-06-19,24.0,70.93,62.22,1001.42,4.48,317.9,0.0,0.0,0.0,113.77,43.81,0.39,4.48,0.0,2.68,21.44,0.0,5.0,6.0,1,3,0
2004-06-20,1.0,67.59,67.05,1002.19,4.18,319.98,0.0,0.0,0.0,6.26,41.16,0.2,2.03,0.0,2.68,21.44,0.0,6.0,6.0,1,3,0
2004-06-20,2.0,65.34,68.6,1003.47,4.61,323.34,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,6.0,1,3,0
2004-06-20,3.0,63.09,69.09,1004.35,4.99,328.25,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,6.0,1,3,0
2004-06-20,4.0,60.93,69.52,1004.92,5.09,329.54,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,6.0,1,3,0
2004-06-20,5.0,59.22,70.08,1005.33,5.22,328.04,0.0,0.0,0.0,0.0,31.75,0.0,0.0,0.0,5.36,21.44,0.0,6.0,6.0,1,3,0
2004-06-20,6.0,57.78,72.42,1005.45,4.98,328.28,0.0,0.0,0.0,0.0,63.85,4.05,32.99,0.0,5.36,21.44,0.0,6.0,6.0,1,3,0
2004-06-20,7.0,56.53,74.71,1005.67,4.67,329.76,0.0,0.0,0.0,0.0,82.75,3.37,30.61,0.0,16.08,32.68,0.0,6.0,6.0,1,3,0
2004-06-20,8.0,55.38,77.04,1006.14,4.28,331.58,0.0,0.0,0.0,0.0,168.78,5.32,44.8,0.0,48.25,70.4,0.0,6.0,6.0,1,3,1
2004-06-20,9.0,54.25,79.59,1006.8,3.86,332.58,0.0,0.0,0.0,0.0,167.72,5.83,51.57,0.0,48.25,62.05,0.0,6.0,6.0,1,3,1
2004-06-20,10.0,53.24,82.22,1007.52,3.39,332.13,0.0,0.0,0.0,12.91,168.11,6.03,53.69,0.0,48.25,60.13,0.0,6.0,6.0,1,3,1
2004-06-20,11.0,54.99,77.25,1008.56,3.52,330.29,0.0,0.0,0.0,142.31,168.15,6.09,51.75,0.0,48.25,62.05,0.0,6.0,6.0,1,3,1
2004-06-20,12.0,57.96,66.43,1008.95,3.6,343.8,0.0,0.0,0.0,331.66,162.44,5.63,47.04,0.0,48.25,61.51,0.0,6.0,6.0,1,3,1
2004-06-20,13.0,60.84,54.37,1009.03,3.61,359.42,0.0,0.0,0.0,516.9,166.71,6.23,48.56,0.0,48.25,63.66,0.0,6.0,6.0,1,3,1
2004-06-20,14.0,63.0,48.05,1009.11,3.2,355.75,0.0,0.0,0.0,708.77,163.43,6.21,48.84,0.0,48.25,60.13,0.0,6.0,6.0,1,3,1
2004-06-20,15.0,64.92,44.49,1008.82,2.62,344.53,0.0,0.0,0.0,857.01,165.83,6.73,50.72,0.0,48.25,60.13,0.0,6.0,6.0,1,3,1
2004-06-20,16.0,66.69,42.37,1008.47,2.31,327.27,0.0,0.0,0.0,959.54,169.22,7.25,50.69,0.0,48.25,63.02,0.0,6.0,6.0,1,3,1
2004-06-20,17.0,68.25,41.24,1008.09,2.26,308.07,0.0,0.0,0.0,1008.66,152.87,6.62,45.91,0.0,37.53,62.79,0.0,6.0,6.0,1,3,1
2004-06-20,18.0,69.57,40.42,1007.63,2.35,295.37,0.0,0.0,0.0,1002.14,102.82,4.51,35.49,0.0,26.8,36.02,0.0,6.0,6.0,1,3,0
2004-06-20,19.0,70.43,41.16,1007.17,2.38,286.77,0.0,0.0,0.0,940.89,96.1,3.94,31.9,0.0,26.8,33.45,0.0,6.0,6.0,1,3,0
2004-06-20,20.0,70.88,41.86,1006.91,2.47,280.0,0.0,0.0,0.0,828.87,85.62,3.47,28.1,0.0,16.08,28.09,0.0,6.0,6.0,1,3,0
2004-06-20,21.0,70.86,42.91,1006.6,2.51,276.57,0.0,0.0,0.0,674.78,87.72,3.39,26.63,0.0,16.08,26.8,0.0,6.0,6.0,1,3,0
2004-06-20,22.0,70.23,45.46,1006.48,2.51,274.14,0.0,0.0,0.0,492.72,41.62,0.0,0.0,0.0,5.36,21.44,0.0,6.0,6.0,1,3,0
2004-06-20,23.0,69.01,50.62,1006.49,2.32,273.78,0.0,0.0,0.0,291.42,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,6.0,1,3,0
2004-06-20,24.0,66.49,63.94,1006.56,1.81,272.69,0.0,0.0,0.0,113.18,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,6.0,1,3,0
2004-06-21,1.0,62.17,73.41,1006.65,2.11,273.76,0.0,0.0,0.0,6.15,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,6.0,0,3,0
2004-06-21,2.0,60.49,75.92,1006.95,2.42,275.33,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,6.0,0,3,0
2004-06-21,3.0,59.2,79.43,1007.07,2.57,276.84,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,6.0,0,3,0
2004-06-21,4.0,58.35,82.15,1007.27,2.56,279.87,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,6.0,0,3,0
2004-06-21,5.0,57.49,84.03,1007.17,2.53,282.76,0.0,0.0,0.0,0.0,31.75,0.0,0.0,0.0,5.36,21.44,0.0,0.0,6.0,0,3,0
2004-06-21,6.0,56.64,85.62,1007.04,2.52,283.88,0.0,0.0,0.0,0.0,62.64,3.73,31.47,0.62,5.36,21.44,0.0,0.0,6.0,0,3,0
2004-06-21,7.0,55.78,87.67,1007.05,2.58,284.27,0.0,0.0,0.0,0.0,83.58,3.34,30.46,1.01,16.08,32.68,0.0,0.0,6.0,0,3,0
2004-06-21,8.0,55.0,89.79,1007.33,2.63,284.24,0.0,0.0,0.0,0.0,158.39,4.08,35.65,0.0,48.25,70.4,0.0,0.0,6.0,0,3,1
2004-06-21,9.0,54.21,91.94,1007.56,2.61,281.84,0.0,0.0,0.0,0.0,150.69,4.01,36.36,0.0,48.25,62.05,0.0,0.0,6.0,0,3,1
2004-06-21,10.0,53.76,93.08,1007.83,2.51,283.77,0.0,0.0,0.0,12.38,149.57,4.02,37.16,0.0,48.25,60.13,0.0,0.0,6.0,0,3,1
2004-06-21,11.0,56.97,84.01,1008.22,2.46,287.54,0.0,0.0,0.0,138.09,153.72,4.28,39.13,0.0,48.25,62.05,0.0,0.0,6.0,0,3,1
2004-06-21,12.0,60.39,75.62,1008.39,2.04,276.42,0.0,0.0,0.0,325.23,153.26,4.16,39.33,0.0,48.25,61.51,0.0,0.0,6.0,0,3,1
2004-06-21,13.0,65.97,60.5,1008.36,2.16,261.11,0.0,0.0,0.0,519.73,158.67,4.61,42.15,0.0,48.25,63.66,0.0,0.0,6.0,0,3,1
2004-06-21,14.0,69.46,51.01,1008.11,2.59,253.26,0.0,0.0,0.0,698.2,155.09,4.53,42.18,0.0,48.25,60.13,0.0,0.0,6.0,0,3,1
2004-06-21,15.0,71.24,47.3,1007.93,2.83,247.95,0.0,0.0,0.0,843.56,156.26,4.55,43.33,0.0,48.25,60.13,0.0,0.0,6.0,0,3,1
2004-06-21,16.0,72.59,45.32,1007.33,3.2,233.26,0.0,0.0,0.0,944.1,160.36,4.67,44.41,0.0,48.25,63.02,0.0,0.0,6.0,0,3,1
2004-06-21,17.0,73.69,44.86,1006.67,3.75,224.67,0.0,0.0,0.0,991.61,150.12,4.69,45.11,0.0,37.53,62.79,0.0,0.0,6.0,0,3,1
2004-06-21,18.0,74.55,45.3,1006.1,4.07,220.18,0.0,0.0,0.0,981.82,104.57,3.47,38.27,0.0,26.8,36.02,0.0,0.0,6.0,0,3,0
2004-06-21,19.0,75.04,46.46,1005.35,4.42,216.47,0.0,0.0,0.0,918.15,100.71,3.4,37.05,0.0,26.8,33.45,0.0,0.0,6.0,0,3,0
2004-06-21,20.0,75.16,48.14,1004.84,4.63,216.17,0.0,0.0,0.0,804.62,93.33,3.34,35.89,0.05,16.08,28.09,0.0,0.0,6.0,0,3,0
2004-06-21,21.0,74.89,50.44,1004.41,4.74,215.85,0.0,0.0,0.0,650.44,96.97,3.34,35.47,0.46,16.08,26.8,0.0,0.0,6.0,0,3,0
2004-06-21,22.0,74.16,53.6,1004.03,4.78,214.52,0.0,0.0,0.0,474.1,41.62,0.0,0.0,0.0,5.36,21.44,0.0,0.0,6.0,0,3,0
2004-06-21,23.0,72.77,58.93,1003.86,4.61,212.58,0.0,0.0,0.0,282.72,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,6.0,0,3,0
2004-06-21,24.0,70.14,68.13,1003.92,4.32,208.98,0.0,0.0,0.0,104.39,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,6.0,0,3,0
2004-06-22,1.0,66.74,76.05,1004.03,4.31,207.22,0.0,0.0,0.0,5.5,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,6.0,0,3,0
2004-06-22,2.0,65.55,79.58,1004.3,4.36,206.62,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,6.0,0,3,0
2004-06-22,3.0,64.67,83.33,1004.33,4.17,206.51,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,6.0,0,3,0
2004-06-22,4.0,63.57,87.84,1004.21,3.79,208.16,0.0,0.0,0.0,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,6.0,0,3,0
2004-06-22,5.0,62.78,91.25,1003.98,3.48,207.9,0.0,0.0,0.0,0.0,31.75,0.0,0.0,0.0,5.36,21.44,0.0,1.0,6.0,0,3,0
2004-06-22,6.0,62.76,91.91,1003.74,3.3,205.91,0.0,0.0,0.0,0.0,63.05,3.8,32.3,0.14,5.36,21.44,0.0,1.0,6.0,0,3,0
2004-06-22,7.0,63.0,91.56,1003.5,3.12,200.11,0.0,0.0,0.0,0.0,79.82,3.41,27.39,0.24,16.08,32.68,0.0,1.0,6.0,0,3,0
2004-06-22,8.0,63.41,90.71,1003.4,3.19,194.77,0.0,0.0,0.0,0.0,157.05,4.74,33.66,0.0,48.25,70.4,0.0,1.0,6.0,0,3,1
2004-06-22,9.0,63.7,90.64,1003.38,3.26,191.04,0.01,0.0,0.0,0.0,153.15,5.06,37.78,0.0,48.25,62.05,0.0,1.0,6.0,0,3,1
2004-06-22,10.0,64.33,90.0,1003.21,3.85,196.52,0.01,0.0,0.0,5.07,153.43,5.12,39.93,0.0,48.25,60.13,0.0,1.0,6.0,0,3,1
2004-06-22,11.0,65.66,88.25,1003.04,4.14,204.98,0.05,0.0,0.0,51.24,155.81,5.08,40.43,0.0,48.25,62.05,0.0,1.0,6.0,0,3,1
2004-06-22,12.0,66.81,87.41,1002.84,3.76,207.23,0.33,0.0,0.0,89.47,155.75,4.84,41.15,0.0,48.25,61.51,0.0,1.0,6.0,0,3,1
2004-06-22,13.0,67.89,86.68,1002.62,3.66,203.14,1.0,0.0,0.0,130.09,163.39,5.54,45.93,0.0,48.25,63.66,0.0,1.0,6.0,0,3,1
2004-06-22,14.0,69.22,84.86,1002.35,4.09,202.82,0.95,0.0,0.0,177.62,163.06,5.7,48.98,0.0,48.25,60.13,0.0,1.0,6.0,0,3,1
2004-06-22,15.0,70.99,81.19,1001.91,4.36,203.82,0.26,0.0,0.0,265.67,169.47,6.38,54.7,0.0,48.25,60.13,0.0,1.0,6.0,0,3,1
2004-06-22,16.0,73.06,76.84,1001.49,4.65,207.62,0.28,0.0,0.0,420.17,175.21,7.1,56.84,0.0,48.25,63.02,0.0,1.0,6.0,0,3,1
2004-06-22,17.0,74.77,73.92,1001.05,4.68,213.51,0.36,0.0,0.0,594.26,160.22,6.63,53.26,0.0,37.53,62.79,0.0,1.0,6.0,0,3,1
2004-06-22,18.0,75.7,72.79,1000.55,4.41,215.91,0.15,0.0,0.0,604.6,109.8,4.62,42.35,0.0,26.8,36.02,0.0,1.0,6.0,0,3,0
2004-06-22,19.0,76.32,72.7,1000.15,4.12,213.69,0.13,0.0,0.0,557.46,101.7,4.06,37.38,0.0,26.8,33.45,0.0,1.0,6.0,0,3,0
2004-06-22,20.0,76.51,73.61,999.85,3.91,210.06,0.22,0.0,0.0,476.05,90.1,3.5,32.55,0.0,16.08,28.09,0.0,1.0,6.0,0,3,0
2004-06-22,21.0,76.17,75.88,999.55,3.59,204.94,0.2,0.0,0.0,378.55,91.53,3.39,30.44,0.0,16.08,26.8,0.0,1.0,6.0,0,3,0
2004-06-22,22.0,75.79,78.75,999.33,3.24,201.55,0.16,0.0,0.0,281.64,41.62,0.0,0.0,0.0,5.36,21.44,0.0,1.0,6.0,0,3,0
2004-06-22,23.0,74.97,82.3,999.42,2.92,198.08,0.22,0.0,0.0,155.65,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,6.0,0,3,0
2004-06-22,24.0,72.75,88.48,999.64,2.69,187.91,0.79,0.0,0.0,46.16,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,6.0,0,3,0
