Date,Solar KwH,Wind KwH,Total,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Wind Velocity (10m),Atmospheric Horizontal Radiation,Atmospheric Ground Radiation,Month,Day,Hour,Season
2016-10-29 04:00:00,-1.0,1342.0,1341.0,280.81,90.25,1001.88,2.59,132.89,0.01,0.0,0.0,2.6,0.0,0.0,10.0,5.0,4.0,4.0
2016-10-29 05:00:00,-1.0,1357.0,1356.0,280.81,88.98,1001.84,2.58,131.64,0.01,0.0,0.0,2.57,0.0,0.0,10.0,5.0,5.0,4.0
2016-10-29 06:00:00,14.0,1402.0,1416.0,280.79,88.08,1001.85,2.53,131.19,0.01,0.0,0.0,2.57,0.0,0.0,10.0,5.0,6.0,4.0
2016-10-29 07:00:00,462.0,1394.0,1856.0,280.77,87.22,1001.93,2.48,130.27,0.01,0.0,0.0,2.59,0.29,2.13,10.0,5.0,7.0,4.0
2016-10-29 08:00:00,1584.0,1320.0,2904.0,281.57,84.14,1002.11,2.48,128.42,0.01,0.0,0.0,2.62,9.25,43.9,10.0,5.0,8.0,4.0
2016-10-29 09:00:00,2716.0,1160.0,3876.0,283.21,78.24,1002.09,2.57,127.71,0.01,0.0,0.0,2.94,43.04,107.75,10.0,5.0,9.0,4.0
2016-10-29 10:00:00,3568.0,1109.0,4677.0,284.98,72.11,1001.82,2.37,108.3,0.01,0.0,0.0,3.08,112.54,147.18,10.0,5.0,10.0,4.0
2016-10-29 11:00:00,4044.0,1136.0,5180.0,287.0,65.59,1001.47,2.56,131.07,0.0,0.0,0.0,3.31,209.17,151.23,10.0,5.0,11.0,4.0
2016-10-29 12:00:00,4070.0,1231.0,5301.0,288.65,59.96,1000.97,2.77,111.22,0.0,0.0,0.0,3.39,280.06,139.94,10.0,5.0,12.0,4.0
2016-10-29 13:00:00,3735.0,1286.0,5021.0,289.71,56.9,1000.27,2.85,136.41,0.0,0.0,0.0,3.39,294.99,128.72,10.0,5.0,13.0,4.0
2016-10-29 14:00:00,2988.0,1297.0,4285.0,290.21,55.97,999.69,2.96,133.36,0.0,0.0,0.0,3.42,261.1,115.88,10.0,5.0,14.0,4.0
2016-10-29 15:00:00,1805.0,1274.0,3079.0,290.13,57.09,999.2,3.03,103.0,0.0,0.0,0.0,3.45,180.15,101.66,10.0,5.0,15.0,4.0
2016-10-29 16:00:00,492.0,1338.0,1830.0,289.13,64.1,998.83,2.68,104.7,0.0,0.0,0.0,3.09,81.58,75.78,10.0,5.0,16.0,4.0
2016-10-29 17:00:00,12.0,1700.0,1712.0,286.39,75.94,998.68,2.22,104.9,0.0,0.0,0.0,2.53,11.13,24.74,10.0,5.0,17.0,4.0
2016-10-29 18:00:00,-1.0,2122.0,2121.0,284.55,81.87,998.72,2.63,123.36,0.0,0.0,0.0,2.84,0.01,0.08,10.0,5.0,18.0,4.0
2016-10-29 19:00:00,-1.0,2449.0,2448.0,283.84,85.3,998.71,2.84,129.7,0.0,0.0,0.0,3.04,0.0,0.0,10.0,5.0,19.0,4.0
2016-10-29 20:00:00,-1.0,2624.0,2623.0,283.29,87.73,998.64,2.94,107.66,0.0,0.0,0.0,3.17,0.0,0.0,10.0,5.0,20.0,4.0
2016-10-29 21:00:00,-1.0,2605.0,2604.0,282.8,89.4,998.62,3.0,120.19,0.01,0.0,0.0,3.26,0.0,0.0,10.0,5.0,21.0,4.0
2016-10-29 22:00:00,-1.0,2636.0,2635.0,282.39,90.19,998.51,3.01,96.82,0.01,0.0,0.0,3.27,0.0,0.0,10.0,5.0,22.0,4.0
2016-10-29 23:00:00,-1.0,2642.0,2641.0,282.06,90.49,998.2,2.97,101.5,0.01,0.0,0.0,3.23,0.0,0.0,10.0,5.0,23.0,4.0
2016-10-30 00:00:00,-1.0,2596.0,2595.0,281.48,91.31,995.03,2.94,111.73,0.0,0.0,0.0,3.21,0.0,0.0,10.0,6.0,0.0,4.0
2016-10-30 01:00:00,-1.0,2501.0,2500.0,281.46,90.95,997.49,2.98,107.8,0.01,0.0,0.0,3.21,0.0,0.0,10.0,6.0,1.0,4.0
2016-10-30 01:00:00,-1.0,2501.0,2500.0,281.46,90.95,997.49,2.98,107.8,0.01,0.0,0.0,3.24,0.0,0.0,10.0,6.0,1.0,4.0
2016-10-30 02:00:00,-1.0,2498.0,2497.0,281.22,90.95,997.22,2.99,109.5,0.01,0.0,0.0,3.33,0.0,0.0,10.0,6.0,2.0,4.0
2016-10-30 03:00:00,-1.0,2496.0,2495.0,281.04,90.46,996.85,3.04,109.94,0.01,0.0,0.0,3.37,0.0,0.0,10.0,6.0,3.0,4.0
2016-10-30 04:00:00,-1.0,2444.0,2443.0,280.95,89.84,996.63,3.06,110.83,0.01,0.0,0.0,3.31,0.0,0.0,10.0,6.0,4.0,4.0
2016-10-30 05:00:00,-1.0,2494.0,2493.0,280.77,90.04,996.62,3.0,112.14,0.01,0.0,0.0,3.32,0.0,0.0,10.0,6.0,5.0,4.0
2016-10-30 06:00:00,12.0,2446.0,2458.0,280.6,90.01,996.67,2.99,113.5,0.01,0.0,0.0,3.33,0.27,1.83,10.0,6.0,6.0,4.0
2016-10-30 07:00:00,468.0,2430.0,2898.0,280.51,89.27,996.77,2.97,114.88,0.01,0.0,0.0,3.43,9.77,41.77,10.0,6.0,7.0,4.0
2016-10-30 08:00:00,1644.0,2065.0,3709.0,281.31,85.75,996.99,3.07,116.55,0.01,0.0,0.0,3.53,54.35,102.14,10.0,6.0,8.0,4.0
2016-10-30 09:00:00,2771.0,1518.0,4289.0,283.05,79.84,997.1,3.1,117.25,0.01,0.0,0.0,3.64,176.31,117.42,10.0,6.0,9.0,4.0
2016-10-30 10:00:00,3664.0,1158.0,4822.0,285.04,71.79,996.95,3.08,121.83,0.0,0.0,0.0,3.64,323.75,95.37,10.0,6.0,10.0,4.0
2016-10-30 11:00:00,4214.0,975.0,5189.0,287.12,64.22,996.67,3.08,113.27,0.0,0.0,0.0,3.67,385.67,87.36,10.0,6.0,11.0,4.0
2016-10-30 12:00:00,4302.0,962.0,5264.0,288.84,58.07,996.23,3.17,81.68,0.0,0.0,0.0,3.64,384.55,83.83,10.0,6.0,12.0,4.0
2016-10-30 13:00:00,3973.0,1064.0,5037.0,290.01,54.56,995.63,3.21,81.33,0.0,0.0,0.0,3.67,327.76,81.03,10.0,6.0,13.0,4.0
2016-10-30 14:00:00,3168.0,1210.0,4378.0,290.63,52.99,995.11,3.28,80.63,0.0,0.0,0.0,3.62,219.37,79.29,10.0,6.0,14.0,4.0
2016-10-30 15:00:00,1894.0,1421.0,3315.0,290.56,54.12,994.75,3.25,80.62,0.0,0.0,0.0,2.82,90.71,68.11,10.0,6.0,15.0,4.0
2016-10-30 16:00:00,509.0,1832.0,2341.0,289.35,62.56,994.57,2.59,80.05,0.0,0.0,0.0,2.65,9.69,22.75,10.0,6.0,16.0,4.0
2016-10-30 17:00:00,22.0,2514.0,2536.0,286.39,75.05,994.6,2.39,109.25,0.0,0.0,0.0,3.01,0.01,0.05,10.0,6.0,17.0,4.0
2016-10-30 18:00:00,-1.0,3053.0,3052.0,284.8,78.78,994.86,2.74,109.09,0.0,0.0,0.0,3.25,0.0,0.0,10.0,6.0,18.0,4.0
2016-10-30 19:00:00,-1.0,3432.0,3431.0,284.09,81.59,995.13,3.02,113.59,0.0,0.0,0.0,3.33,0.0,0.0,10.0,6.0,19.0,4.0
2016-10-30 20:00:00,-1.0,3376.0,3375.0,283.38,84.31,995.29,3.09,120.25,0.0,0.0,0.0,3.31,0.0,0.0,10.0,6.0,20.0,4.0
2016-10-30 21:00:00,-1.0,2918.0,2917.0,282.81,86.46,995.39,3.06,126.33,0.0,0.0,0.0,3.3,0.0,0.0,10.0,6.0,21.0,4.0
2016-10-30 22:00:00,-1.0,2768.0,2767.0,282.33,88.19,995.38,3.02,132.14,0.0,0.0,0.0,3.27,0.0,0.0,10.0,6.0,22.0,4.0
2016-10-30 23:00:00,-1.0,2878.0,2877.0,281.88,89.89,995.24,2.96,108.48,0.0,0.0,0.0,3.24,0.0,0.0,10.0,6.0,23.0,4.0
2016-10-31 00:00:00,-1.0,2961.0,2960.0,280.95,97.9,994.35,2.74,130.73,0.0,0.0,0.0,3.23,0.0,0.0,10.0,0.0,0.0,4.0
2016-10-31 01:00:00,-1.0,2966.0,2965.0,281.18,91.95,994.86,2.97,112.38,0.0,0.0,0.0,3.21,0.0,0.0,10.0,0.0,1.0,4.0
2016-10-31 02:00:00,-1.0,2913.0,2912.0,280.93,92.09,994.8,2.99,111.64,0.0,0.0,0.0,3.19,0.0,0.0,10.0,0.0,2.0,4.0
2016-10-31 03:00:00,-1.0,2797.0,2796.0,280.7,92.06,994.61,2.99,110.29,0.0,0.0,0.0,3.15,0.0,0.0,10.0,0.0,3.0,4.0
2016-10-31 04:00:00,-1.0,2806.0,2805.0,280.44,92.35,994.47,2.94,107.26,0.0,0.0,0.0,3.11,0.0,0.0,10.0,0.0,4.0,4.0
2016-10-31 05:00:00,-1.0,2898.0,2897.0,280.2,92.58,994.49,2.88,103.21,0.0,0.0,0.0,3.11,0.0,0.0,10.0,0.0,5.0,4.0
2016-10-31 06:00:00,12.0,2906.0,2918.0,280.04,92.39,994.6,2.84,100.39,0.0,0.0,0.0,3.11,0.23,1.52,10.0,0.0,6.0,4.0
2016-10-31 07:00:00,484.0,2907.0,3391.0,279.93,91.97,994.81,2.83,98.4,0.01,0.0,0.0,3.31,15.07,41.63,10.0,0.0,7.0,4.0
2016-10-31 08:00:00,1813.0,2450.0,4263.0,280.87,87.5,995.17,2.98,98.76,0.0,0.0,0.0,3.62,90.09,89.73,10.0,0.0,8.0,4.0
2016-10-31 09:00:00,3096.0,1606.0,4702.0,282.91,79.02,995.44,3.24,102.14,0.0,0.0,0.0,3.35,210.43,99.32,10.0,0.0,9.0,4.0
2016-10-31 10:00:00,3938.0,1083.0,5021.0,284.9,71.92,995.43,3.04,108.04,0.0,0.0,0.0,3.31,309.09,97.31,10.0,0.0,10.0,4.0
2016-10-31 11:00:00,4344.0,876.0,5220.0,287.0,65.06,995.28,2.99,112.76,0.0,0.0,0.0,3.34,365.72,92.33,10.0,0.0,11.0,4.0
2016-10-31 12:00:00,4334.0,789.0,5123.0,288.73,59.63,994.96,2.95,115.0,0.0,0.0,0.0,3.37,368.91,87.08,10.0,0.0,12.0,4.0
2016-10-31 13:00:00,3916.0,828.0,4744.0,289.89,56.45,994.51,2.95,116.87,0.0,0.0,0.0,3.41,318.34,81.72,10.0,0.0,13.0,4.0
2016-10-31 14:00:00,3086.0,890.0,3976.0,290.49,55.12,994.19,2.98,118.95,0.0,0.0,0.0,3.35,220.16,75.74,10.0,0.0,14.0,4.0
2016-10-31 15:00:00,1801.0,986.0,2787.0,290.43,56.25,993.99,2.93,120.11,0.0,0.0,0.0,2.52,97.61,62.41,10.0,0.0,15.0,4.0
2016-10-31 16:00:00,464.0,1242.0,1706.0,289.22,65.9,993.95,2.29,119.95,0.0,0.0,0.0,2.52,10.57,21.14,10.0,0.0,16.0,4.0
2016-10-31 17:00:00,14.0,1908.0,1922.0,286.12,77.12,994.09,2.27,91.46,0.0,0.0,0.0,2.86,0.0,0.03,10.0,0.0,17.0,4.0
2016-10-31 18:00:00,-0.0,2372.0,2372.0,284.32,83.02,994.43,2.56,94.22,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,18.0,4.0
2016-10-31 19:00:00,-1.0,2490.0,2489.0,283.54,86.64,994.69,2.69,99.55,0.0,0.0,0.0,3.06,0.0,0.0,10.0,0.0,19.0,4.0
2016-10-31 20:00:00,-1.0,2316.0,2315.0,282.89,89.56,994.85,2.77,107.81,0.0,0.0,0.0,3.05,0.0,0.0,10.0,0.0,20.0,4.0
2016-10-31 21:00:00,-1.0,2041.0,2040.0,282.28,92.16,994.94,2.8,115.85,0.0,0.0,0.0,3.02,0.0,0.0,10.0,0.0,21.0,4.0
2016-10-31 22:00:00,-1.0,1816.0,1815.0,281.77,94.33,994.88,2.81,122.88,0.0,0.0,0.0,2.99,0.0,0.0,10.0,0.0,22.0,4.0
2016-10-31 23:00:00,-1.0,1646.0,1645.0,281.34,96.2,994.66,2.78,128.08,0.0,0.0,0.0,2.93,0.0,0.0,10.0,0.0,23.0,4.0
2016-11-01 00:00:00,-1.0,1480.0,1479.0,282.06,99.68,991.59,2.53,205.12,0.01,0.0,0.0,2.83,0.0,0.0,11.0,1.0,0.0,4.0
2016-11-01 01:00:00,-1.0,1382.0,1381.0,280.67,98.82,994.05,2.69,162.44,0.0,0.0,0.0,2.71,0.0,0.0,11.0,1.0,1.0,4.0
2016-11-01 02:00:00,-1.0,1264.0,1263.0,280.46,98.72,993.78,2.64,164.35,0.01,0.0,0.0,2.55,0.0,0.0,11.0,1.0,2.0,4.0
2016-11-01 03:00:00,-1.0,1214.0,1213.0,280.36,97.73,993.47,2.52,166.07,0.01,0.0,0.0,2.42,0.0,0.0,11.0,1.0,3.0,4.0
2016-11-01 04:00:00,-1.0,1153.0,1152.0,280.25,96.97,993.23,2.45,167.9,0.01,0.0,0.0,2.31,0.0,0.0,11.0,1.0,4.0,4.0
2016-11-01 05:00:00,-1.0,1024.0,1023.0,280.13,97.03,993.11,2.38,171.39,0.01,0.0,0.0,2.14,0.0,0.0,11.0,1.0,5.0,4.0
2016-11-01 06:00:00,-0.0,898.0,898.0,280.04,97.4,993.0,2.3,176.71,0.01,0.0,0.0,2.01,0.15,1.33,11.0,1.0,6.0,4.0
2016-11-01 07:00:00,198.0,818.0,1016.0,280.01,97.41,993.06,2.25,183.83,0.01,0.0,0.0,1.99,7.04,38.62,11.0,1.0,7.0,4.0
2016-11-01 08:00:00,1088.0,686.0,1774.0,281.05,91.96,993.42,2.32,192.18,0.01,0.0,0.0,2.15,32.54,102.88,11.0,1.0,8.0,4.0
2016-11-01 09:00:00,2124.0,487.0,2611.0,282.82,84.46,993.68,2.57,196.29,0.01,0.0,0.0,2.14,89.01,149.42,11.0,1.0,9.0,4.0
2016-11-01 10:00:00,2898.0,348.0,3246.0,284.64,78.71,993.66,2.59,200.22,0.01,0.0,0.0,2.16,176.21,160.15,11.0,1.0,10.0,4.0
2016-11-01 11:00:00,3337.0,286.0,3623.0,286.6,72.47,993.45,2.57,205.19,0.0,0.0,0.0,2.25,252.46,147.45,11.0,1.0,11.0,4.0
2016-11-01 12:00:00,3283.0,246.0,3529.0,288.26,66.88,993.01,2.54,204.08,0.0,0.0,0.0,2.37,276.0,133.06,11.0,1.0,12.0,4.0
2016-11-01 13:00:00,2952.0,256.0,3208.0,289.49,62.69,992.37,2.64,205.94,0.0,0.0,0.0,2.5,220.46,128.88,11.0,1.0,13.0,4.0
2016-11-01 14:00:00,2174.0,310.0,2484.0,290.11,60.77,991.8,2.7,210.41,0.0,0.0,0.0,2.53,135.14,115.98,11.0,1.0,14.0,4.0
2016-11-01 15:00:00,1083.0,410.0,1493.0,290.08,61.79,991.38,2.62,214.72,0.0,0.0,0.0,1.98,49.13,81.37,11.0,1.0,15.0,4.0
2016-11-01 16:00:00,180.0,498.0,678.0,288.96,70.62,991.16,1.98,219.15,0.0,0.0,0.0,2.03,4.48,20.03,11.0,1.0,16.0,4.0
2016-11-01 17:00:00,2.0,596.0,598.0,286.64,78.58,991.14,1.88,223.13,0.0,0.0,0.0,2.24,0.0,0.02,11.0,1.0,17.0,4.0
2016-11-01 18:00:00,-1.0,731.0,730.0,285.36,83.39,991.28,2.1,154.91,0.01,0.0,0.0,2.41,0.0,0.0,11.0,1.0,18.0,4.0
2016-11-01 19:00:00,-1.0,836.0,835.0,284.54,88.18,991.41,2.31,160.97,0.01,0.0,0.0,2.53,0.0,0.0,11.0,1.0,19.0,4.0
2016-11-01 20:00:00,-1.0,877.0,876.0,283.73,92.99,991.55,2.42,165.04,0.01,0.0,0.0,2.56,0.0,0.0,11.0,1.0,20.0,4.0
2016-11-01 21:00:00,-1.0,894.0,893.0,283.04,96.88,991.73,2.44,164.42,0.01,0.0,0.0,2.55,0.0,0.0,11.0,1.0,21.0,4.0
2016-11-01 22:00:00,-1.0,874.0,873.0,282.62,98.74,991.82,2.45,167.63,0.01,0.0,0.0,2.57,0.0,0.0,11.0,1.0,22.0,4.0
2016-11-01 23:00:00,-1.0,858.0,857.0,282.32,99.35,991.76,2.48,171.35,0.01,0.0,0.0,2.62,0.0,0.0,11.0,1.0,23.0,4.0
2016-11-02 00:00:00,-1.0,840.0,839.0,278.57,94.28,991.22,3.17,159.42,0.0,0.0,0.0,2.69,0.0,0.0,11.0,2.0,0.0,4.0
2016-11-02 01:00:00,-1.0,755.0,754.0,281.82,99.63,991.39,2.57,209.28,0.01,0.0,0.0,2.68,0.0,0.0,11.0,2.0,1.0,4.0
2016-11-02 02:00:00,-1.0,748.0,747.0,281.64,99.04,991.25,2.57,184.6,0.01,0.0,0.0,2.61,0.0,0.0,11.0,2.0,2.0,4.0
2016-11-02 03:00:00,-1.0,658.0,657.0,281.55,97.96,991.09,2.5,190.69,0.01,0.0,0.0,2.58,0.0,0.0,11.0,2.0,3.0,4.0
2016-11-02 04:00:00,-1.0,601.0,600.0,281.47,97.01,990.93,2.34,196.77,0.02,0.0,0.0,2.54,0.0,0.0,11.0,2.0,4.0,4.0
2016-11-02 05:00:00,-1.0,622.0,621.0,281.33,96.46,990.88,2.23,214.26,0.02,0.0,0.0,2.52,0.0,0.0,11.0,2.0,5.0,4.0
2016-11-02 06:00:00,0.0,692.0,692.0,281.2,95.88,990.87,2.26,188.26,0.02,0.0,0.0,2.53,0.08,0.99,11.0,2.0,6.0,4.0
2016-11-02 07:00:00,174.0,708.0,882.0,281.05,95.56,990.94,2.31,190.95,0.03,0.0,0.0,2.77,3.96,33.26,11.0,2.0,7.0,4.0
2016-11-02 08:00:00,844.0,658.0,1502.0,281.66,92.04,991.26,2.39,193.8,0.02,0.0,0.0,3.16,24.9,99.68,11.0,2.0,8.0,4.0
2016-11-02 09:00:00,1642.0,622.0,2264.0,283.08,85.35,991.54,2.72,195.15,0.02,0.0,0.0,3.44,79.73,150.4,11.0,2.0,9.0,4.0
2016-11-02 10:00:00,2272.0,720.0,2992.0,284.49,78.34,991.64,2.88,217.5,0.02,0.0,0.0,3.83,158.76,165.46,11.0,2.0,10.0,4.0
2016-11-02 11:00:00,2660.0,889.0,3549.0,285.86,70.32,991.54,3.28,212.71,0.01,0.0,0.0,4.17,227.32,156.96,11.0,2.0,11.0,4.0
2016-11-02 12:00:00,2779.0,1100.0,3879.0,286.8,64.73,991.21,3.66,209.11,0.01,0.0,0.0,4.45,248.08,143.48,11.0,2.0,12.0,4.0
2016-11-02 13:00:00,2576.0,1289.0,3865.0,287.35,61.16,990.72,4.0,207.78,0.01,0.0,0.0,4.6,212.9,130.48,11.0,2.0,13.0,4.0
2016-11-02 14:00:00,2003.0,1515.0,3518.0,287.49,59.31,990.35,4.24,238.12,0.01,0.0,0.0,4.54,141.56,111.4,11.0,2.0,14.0,4.0
2016-11-02 15:00:00,1064.0,1486.0,2550.0,287.16,59.36,990.06,4.29,239.31,0.01,0.0,0.0,3.85,56.48,77.46,11.0,2.0,15.0,4.0
2016-11-02 16:00:00,165.0,1346.0,1511.0,286.15,64.05,989.97,3.75,241.5,0.01,0.0,0.0,2.94,5.34,19.3,11.0,2.0,16.0,4.0
2016-11-02 17:00:00,0.0,1436.0,1436.0,283.62,76.61,990.04,2.86,244.54,0.01,0.0,0.0,3.11,0.0,0.01,11.0,2.0,17.0,4.0
2016-11-02 18:00:00,-1.0,1448.0,1447.0,281.85,83.02,990.29,3.0,216.98,0.01,0.0,0.0,3.18,0.0,0.0,11.0,2.0,18.0,4.0
2016-11-02 19:00:00,-1.0,1454.0,1453.0,281.12,85.99,990.53,3.14,180.07,0.0,0.0,0.0,3.2,0.0,0.0,11.0,2.0,19.0,4.0
2016-11-02 20:00:00,-1.0,1551.0,1550.0,280.55,88.21,990.77,3.24,181.67,0.0,0.0,0.0,3.2,0.0,0.0,11.0,2.0,20.0,4.0
2016-11-02 21:00:00,-1.0,1598.0,1597.0,280.0,90.14,991.09,3.29,153.67,0.0,0.0,0.0,3.19,0.0,0.0,11.0,2.0,21.0,4.0
2016-11-02 22:00:00,-1.0,1493.0,1492.0,279.52,91.53,991.28,3.3,154.86,0.0,0.0,0.0,3.14,0.0,0.0,11.0,2.0,22.0,4.0
2016-11-02 23:00:00,-1.0,1340.0,1339.0,279.03,92.84,991.31,3.27,157.12,0.0,0.0,0.0,3.04,0.0,0.0,11.0,2.0,23.0,4.0
2016-11-03 00:00:00,-1.0,1202.0,1201.0,278.17,86.22,989.06,2.56,148.39,0.01,0.0,0.0,2.98,0.0,0.0,11.0,3.0,0.0,4.0
2016-11-03 01:00:00,-1.0,1132.0,1131.0,278.18,95.14,991.05,3.17,161.13,0.0,0.0,0.0,2.91,0.0,0.0,11.0,3.0,1.0,4.0
2016-11-03 02:00:00,-1.0,1122.0,1121.0,277.78,95.94,990.91,3.1,162.38,0.0,0.0,0.0,2.83,0.0,0.0,11.0,3.0,2.0,4.0
2016-11-03 03:00:00,-1.0,1095.0,1094.0,277.45,96.32,990.7,3.0,162.94,0.0,0.0,0.0,2.78,0.0,0.0,11.0,3.0,3.0,4.0
2016-11-03 04:00:00,-1.0,1080.0,1079.0,277.29,95.53,990.56,3.01,163.73,0.0,0.0,0.0,2.65,0.0,0.0,11.0,3.0,4.0,4.0
2016-11-03 05:00:00,-1.0,1042.0,1041.0,277.18,94.52,990.58,2.96,164.6,0.0,0.0,0.0,2.47,0.0,0.0,11.0,3.0,5.0,4.0
2016-11-03 06:00:00,-0.0,1042.0,1042.0,277.05,93.6,990.6,2.83,165.58,0.0,0.0,0.0,2.36,0.18,1.06,11.0,3.0,6.0,4.0
2016-11-03 07:00:00,194.0,1000.0,1194.0,276.89,93.01,990.73,2.74,169.94,0.0,0.0,0.0,2.5,9.43,36.05,11.0,3.0,7.0,4.0
2016-11-03 08:00:00,1036.0,888.0,1924.0,277.54,89.48,991.06,2.84,173.11,0.01,0.0,0.0,2.74,52.61,95.82,11.0,3.0,8.0,4.0
2016-11-03 09:00:00,2012.0,598.0,2610.0,279.09,82.31,991.37,3.04,174.11,0.0,0.0,0.0,2.77,134.07,126.08,11.0,3.0,9.0,4.0
2016-11-03 10:00:00,2786.0,474.0,3260.0,280.96,74.14,991.38,3.13,168.25,0.0,0.0,0.0,2.88,243.74,120.76,11.0,3.0,10.0,4.0
2016-11-03 11:00:00,3230.0,456.0,3686.0,283.01,64.88,991.24,3.17,141.66,0.0,0.0,0.0,2.86,348.97,95.31,11.0,3.0,11.0,4.0
2016-11-03 12:00:00,3284.0,437.0,3721.0,284.85,56.14,990.8,3.11,159.8,0.0,0.0,0.0,2.75,355.58,87.49,11.0,3.0,12.0,4.0
2016-11-03 13:00:00,2970.0,363.0,3333.0,285.97,50.7,990.17,2.98,159.44,0.0,0.0,0.0,2.69,303.55,82.69,11.0,3.0,13.0,4.0
2016-11-03 14:00:00,2278.0,320.0,2598.0,286.4,48.63,989.64,2.87,189.39,0.0,0.0,0.0,2.66,202.54,77.96,11.0,3.0,14.0,4.0
2016-11-03 15:00:00,1168.0,312.0,1480.0,286.25,49.15,989.3,2.78,190.56,0.0,0.0,0.0,2.16,79.62,64.14,11.0,3.0,15.0,4.0
2016-11-03 16:00:00,164.0,398.0,562.0,285.05,58.28,989.17,2.24,132.87,0.0,0.0,0.0,2.22,6.15,17.72,11.0,3.0,16.0,4.0
2016-11-03 17:00:00,-1.0,663.0,662.0,282.01,70.66,989.24,2.18,134.45,0.0,0.0,0.0,2.48,0.0,0.01,11.0,3.0,17.0,4.0
2016-11-03 18:00:00,-1.0,921.0,920.0,280.47,73.8,989.45,2.39,138.5,0.0,0.0,0.0,2.59,0.0,0.0,11.0,3.0,18.0,4.0
2016-11-03 19:00:00,-1.0,1122.0,1121.0,279.77,76.76,989.62,2.43,146.19,0.0,0.0,0.0,2.67,0.0,0.0,11.0,3.0,19.0,4.0
2016-11-03 20:00:00,-1.0,1240.0,1239.0,279.18,79.79,989.66,2.46,126.81,0.0,0.0,0.0,2.73,0.0,0.0,11.0,3.0,20.0,4.0
2016-11-03 21:00:00,-1.0,1332.0,1331.0,278.72,82.59,989.68,2.49,136.35,0.0,0.0,0.0,2.77,0.0,0.0,11.0,3.0,21.0,4.0
2016-11-03 22:00:00,-1.0,1368.0,1367.0,278.5,84.17,989.62,2.53,141.83,0.0,0.0,0.0,2.8,0.0,0.0,11.0,3.0,22.0,4.0
2016-11-03 23:00:00,-1.0,1530.0,1529.0,278.39,84.98,989.42,2.55,145.68,0.01,0.0,0.0,2.79,0.0,0.0,11.0,3.0,23.0,4.0
2016-11-04 00:00:00,-1.0,1536.0,1535.0,282.74,94.1,979.38,4.48,207.13,0.83,0.0,0.0,2.8,0.0,0.0,11.0,4.0,0.0,4.0
2016-11-04 01:00:00,-1.0,1326.0,1325.0,277.84,88.05,988.61,2.62,149.12,0.01,0.0,0.0,2.82,0.0,0.0,11.0,4.0,1.0,4.0
2016-11-04 02:00:00,-1.0,1190.0,1189.0,277.58,89.43,988.2,2.7,149.9,0.01,0.0,0.0,2.83,0.0,0.0,11.0,4.0,2.0,4.0
2016-11-04 03:00:00,-1.0,1086.0,1085.0,277.47,89.97,987.75,2.75,151.14,0.01,0.0,0.0,2.8,0.0,0.0,11.0,4.0,3.0,4.0
2016-11-04 04:00:00,-1.0,1020.0,1019.0,277.44,90.15,987.38,2.76,152.97,0.01,0.0,0.0,2.78,0.0,0.0,11.0,4.0,4.0,4.0
2016-11-04 05:00:00,-1.0,1098.0,1097.0,277.43,90.4,987.13,2.74,155.31,0.01,0.0,0.0,2.77,0.0,0.0,11.0,4.0,5.0,4.0
2016-11-04 06:00:00,-1.0,1176.0,1175.0,277.44,90.63,986.87,2.7,187.43,0.02,0.0,0.0,2.78,0.07,0.85,11.0,4.0,6.0,4.0
2016-11-04 07:00:00,153.0,1132.0,1285.0,277.5,90.86,986.68,2.67,188.99,0.02,0.0,0.0,2.98,4.54,34.23,11.0,4.0,7.0,4.0
2016-11-04 08:00:00,786.0,1084.0,1870.0,278.51,87.39,986.7,2.8,190.7,0.02,0.0,0.0,3.36,22.19,101.25,11.0,4.0,8.0,4.0
2016-11-04 09:00:00,1568.0,916.0,2484.0,280.36,80.64,986.73,3.12,190.56,0.03,0.0,0.0,3.37,52.07,158.05,11.0,4.0,9.0,4.0
2016-11-04 10:00:00,2028.0,743.0,2771.0,282.2,74.76,986.51,3.14,187.41,0.02,0.0,0.0,3.57,73.75,194.53,11.0,4.0,10.0,4.0
2016-11-04 11:00:00,2232.0,736.0,2968.0,284.04,69.11,986.17,3.43,188.93,0.02,0.0,0.0,3.76,74.54,211.19,11.0,4.0,11.0,4.0
2016-11-04 12:00:00,1987.0,834.0,2821.0,285.35,64.6,985.61,3.65,192.54,0.02,0.0,0.0,3.96,65.3,208.09,11.0,4.0,12.0,4.0
2016-11-04 13:00:00,1548.0,996.0,2544.0,286.13,62.16,984.8,3.87,193.54,0.04,0.0,0.0,4.15,41.32,180.94,11.0,4.0,13.0,4.0
2016-11-04 14:00:00,952.0,1136.0,2088.0,286.36,62.35,984.0,4.02,193.6,0.07,0.0,0.0,4.05,14.06,121.66,11.0,4.0,14.0,4.0
2016-11-04 15:00:00,392.0,1261.0,1653.0,285.94,66.66,983.28,3.83,191.86,0.14,0.0,0.0,3.54,2.84,53.56,11.0,4.0,15.0,4.0
2016-11-04 16:00:00,34.0,1487.0,1521.0,284.86,74.57,982.65,3.26,185.67,0.23,0.0,0.0,3.42,0.19,7.4,11.0,4.0,16.0,4.0
